0,1,2,2,0,4,2,1,0,2,1,0,0,1,2,-101.16786
2,0,1,4,0,2,2,0,1,0,0,3,0,0,3,-93.15508
0,0,3,0,0,6,1,2,0,0,0,3,3,0,0,-95.88654
0,0,3,0,0,6,3,0,0,0,0,3,2,1,0,-96.01931
2,0,1,2,2,2,2,0,1,1,2,0,0,0,3,-95.56917
1,1,1,2,2,2,2,0,1,0,3,0,0,0,3,-100.8932
0,2,1,0,4,2,2,0,1,0,3,0,0,0,3,-106.23012
1,1,1,0,4,2,2,0,1,1,2,0,0,0,3,-100.97821
0,2,1,0,4,2,0,2,1,0,3,0,0,0,3,-111.34719
0,2,1,2,2,2,2,0,1,2,1,0,0,0,3,-101.24544
1,1,1,2,2,2,0,2,1,0,3,0,0,0,3,-105.92486
1,1,1,4,0,2,2,0,1,2,1,0,0,0,3,-95.95349
2,0,1,4,0,2,0,0,3,3,0,0,0,0,3,-93.24134
2,0,1,4,0,2,0,0,3,0,0,3,0,0,3,-95.87615
1,1,1,2,2,2,2,0,1,3,0,0,0,0,3,-96.05656
2,0,1,4,0,2,2,0,1,3,0,0,0,0,3,-90.63038
2,0,1,2,2,2,0,2,1,1,2,0,0,0,3,-100.5426
1,1,1,0,4,2,0,2,1,1,2,0,0,0,3,-105.99499
0,1,2,0,2,4,3,0,0,0,3,0,3,0,0,-95.63627
1,1,1,4,0,2,0,0,3,2,1,0,0,0,3,-98.64821
1,1,1,2,2,2,0,0,3,3,0,0,0,0,3,-98.71241
0,0,3,0,0,6,1,0,2,0,0,3,3,0,0,-93.69968
1,1,1,4,0,2,0,2,1,2,1,0,0,0,3,-100.78287
2,0,1,4,0,2,0,2,1,0,0,3,0,0,3,-98.08286
0,2,1,2,2,2,0,2,1,2,1,0,0,0,3,-106.19182
0,1,2,0,4,2,0,2,1,0,2,1,0,0,3,-109.01752
1,0,2,2,2,2,0,2,1,0,2,1,0,0,3,-103.55614
3,0,0,6,0,0,0,0,3,3,0,0,0,0,3,-90.3026
3,0,0,4,0,2,2,0,1,1,0,2,0,0,3,-90.23595
1,1,1,2,2,2,2,0,1,0,3,0,0,0,3,-100.8932
1,2,0,2,4,0,0,0,3,3,0,0,0,0,3,-101.13159
0,0,3,0,0,6,2,1,0,0,0,3,1,2,0,-101.01329
0,0,3,0,2,4,3,0,0,0,2,1,2,1,0,-98.26235
2,0,1,2,2,2,0,2,1,1,2,0,0,0,3,-100.5426
0,1,2,0,0,6,3,0,0,0,1,2,1,2,0,-103.17458
1,1,1,2,2,2,0,2,1,3,0,0,0,0,3,-100.82772
0,2,1,0,4,2,2,0,1,0,3,0,0,0,3,-106.23012
2,1,0,4,2,0,0,0,3,3,0,0,0,0,3,-95.77258
2,0,1,4,0,2,0,2,1,3,0,0,0,0,3,-95.36567
0,1,2,0,2,4,0,0,3,0,3,0,0,1,2,-109.08612
1,1,1,2,2,2,0,2,1,0,0,3,0,0,3,-103.7265
1,1,1,0,4,2,0,2,1,1,2,0,0,0,3,-105.99499
0,2,1,0,4,2,0,2,1,0,3,0,0,0,3,-111.34719
2,1,0,4,2,0,0,2,1,3,0,0,0,0,3,-97.86847
2,1,0,4,2,0,0,0,3,0,3,0,0,0,3,-100.68853
2,0,1,4,0,2,2,0,1,0,0,3,0,0,3,-93.15508
2,1,0,2,2,2,0,2,1,1,0,2,0,0,3,-100.71319
2,0,1,4,0,2,0,2,1,0,0,3,0,0,3,-98.08286
0,2,1,0,6,0,0,2,1,0,2,1,0,0,3,-111.36252
0,2,1,0,4,2,2,0,1,0,3,0,0,0,3,-106.23012
1,1,1,2,2,2,0,2,1,0,0,3,0,0,3,-103.7265
2,0,1,2,2,2,0,2,1,1,2,0,0,0,3,-100.5426
3,0,0,4,2,0,0,0,3,1,2,0,0,0,3,-95.20482
1,0,2,2,2,2,0,2,1,0,2,1,0,0,3,-103.55614
2,1,0,2,2,2,2,0,1,1,0,2,0,0,3,-95.82436
1,2,0,4,2,0,0,2,1,2,1,0,0,0,3,-103.24183
1,1,1,2,2,2,2,0,1,0,3,0,0,0,3,-100.8932
2,0,1,6,0,0,0,2,1,2,0,1,0,0,3,-95.31837
0,0,3,0,0,6,2,1,0,0,0,3,1,2,0,-101.01329
0,3,0,2,4,0,0,2,1,2,1,0,0,0,3,-108.5222
0,1,2,0,0,6,3,0,0,0,1,2,1,2,0,-103.17458
1,1,1,2,2,2,2,0,1,0,0,3,0,0,3,-98.69581
0,1,2,0,0,6,3,0,0,0,1,2,3,0,0,-93.47825
0,0,3,0,0,6,3,0,0,0,0,3,2,0,1,-93.76408
1,0,2,0,0,6,3,0,0,1,0,2,3,0,0,-88.43213
1,1,1,2,2,2,2,0,1,3,0,0,0,0,3,-96.05656
0,0,3,0,0,6,2,0,1,0,0,3,2,0,1,-93.7068
2,0,1,4,0,2,2,0,1,3,0,0,0,0,3,-90.63038
2,0,1,4,0,2,0,2,1,3,0,0,0,0,3,-95.36567
0,1,2,0,0,6,3,0,0,0,1,2,2,1,0,-98.34339
1,1,1,4,0,2,2,0,1,2,1,0,0,0,3,-95.95349
1,0,2,2,0,4,0,2,1,3,0,0,0,0,3,-98.33585
2,0,1,2,2,2,2,0,1,1,2,0,0,0,3,-95.56917
0,1,2,0,0,6,1,0,2,0,1,2,3,0,0,-96.0705
0,0,3,0,0,6,3,0,0,0,0,3,1,1,1,-98.62
0,2,1,2,2,2,2,0,1,2,1,0,0,0,3,-101.24544
1,0,2,2,2,2,2,0,1,0,2,1,0,0,3,-98.49522
1,1,1,2,2,2,0,2,1,3,0,0,0,0,3,-100.82772
1,0,2,4,0,2,0,2,1,2,0,1,0,0,3,-98.30799
0,1,2,2,2,2,2,0,1,2,0,1,0,0,3,-98.92616
1,1,1,0,4,2,2,0,1,1,2,0,0,0,3,-100.97821
1,1,1,4,0,2,0,2,1,2,1,0,0,0,3,-100.78287
